Time,Bms_Life,SumVoltage,Current,SOC,ChgMOS,DisChgMOS,SerialNum,TempNum,RemainCap,MaxV,MaxV_No,MinV,MinV_No,MaxT,MaxT_No,MinT,MinT_No,CellV_1,CellV_2,CellV_3,CellV_4,CellV_5,CellV_6,CellV_7,CellV_8,CellV_9,CellV_10,CellV_11,CellV_12,CellV_13,CellV_14,CellV_15,CellV_16,Temp_1,Temp_2,ErrCode1,ErrCode2,ErrCode3,ErrCode4,ErrCode5,ErrCode6,ErrCode7,ErrCode8,CycleTime,DI1,DI2,DI3,DI4,DO1,DO2,DO3,DO4,BoardNum,SOH,BalanceWord
5:33:37 pm,189,53.4,0,100,ON,ON,16,2,15,3.345,16,3.34,3,27,2,25,1,3.341,3.341,3.34,3.341,3.342,3.341,3.342,3.342,3.342,3.341,3.341,3.341,3.341,3.341,3.341,3.345,25,27,0,0,0,0,0,0,0,0,1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
5:33:38 pm,190,53.4,0,100,ON,ON,16,2,15,3.345,16,3.34,3,27,2,25,1,3.341,3.341,3.34,3.341,3.342,3.341,3.342,3.342,3.342,3.341,3.341,3.341,3.341,3.341,3.341,3.345,25,27,0,0,0,0,0,0,0,0,1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
5:33:39 pm,191,53.4,0,100,ON,ON,16,2,15,3.345,16,3.34,3,27,2,25,1,3.341,3.341,3.34,3.341,3.342,3.341,3.342,3.343,3.342,3.341,3.341,3.341,3.341,3.341,3.341,3.345,25,27,0,0,0,0,0,0,0,0,1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
5:33:40 pm,192,53.4,0,100,ON,ON,16,2,15,3.345,16,3.34,3,27,2,25,1,3.341,3.341,3.34,3.341,3.342,3.341,3.341,3.343,3.342,3.341,3.341,3.342,3.341,3.341,3.341,3.345,25,27,0,0,0,0,0,0,0,0,1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
5:33:41 pm,193,53.4,0,100,ON,ON,16,2,15,3.345,16,3.34,3,27,2,25,1,3.341,3.341,3.34,3.341,3.342,3.341,3.342,3.343,3.342,3.341,3.341,3.341,3.341,3.341,3.341,3.345,25,27,0,0,0,0,0,0,0,0,1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
5:33:42 pm,194,53.4,0,100,ON,ON,16,2,15,3.345,16,3.34,3,27,2,25,1,3.341,3.341,3.34,3.341,3.342,3.341,3.342,3.343,3.342,3.341,3.341,3.342,3.341,3.341,3.341,3.345,25,27,0,0,0,0,0,0,0,0,1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
5:33:43 pm,195,53.4,0,100,ON,ON,16,2,15,3.345,16,3.34,3,27,2,25,1,3.341,3.341,3.34,3.341,3.342,3.341,3.342,3.343,3.342,3.341,3.341,3.341,3.341,3.341,3.341,3.345,25,27,0,0,0,0,0,0,0,0,1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
5:33:44 pm,196,53.4,0,100,ON,ON,16,2,15,3.345,16,3.34,3,27,2,25,1,3.341,3.341,3.34,3.341,3.342,3.341,3.341,3.343,3.342,3.341,3.341,3.341,3.341,3.341,3.341,3.345,25,27,0,0,0,0,0,0,0,0,1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
5:33:45 pm,197,53.4,0,100,ON,ON,16,2,15,3.345,16,3.34,3,27,2,25,1,3.341,3.341,3.34,3.341,3.342,3.341,3.341,3.342,3.342,3.341,3.341,3.341,3.341,3.341,3.341,3.345,25,27,0,0,0,0,0,0,0,0,1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
5:33:46 pm,198,53.4,0,100,ON,ON,16,2,15,3.345,16,3.34,3,27,2,25,1,3.341,3.341,3.34,3.341,3.342,3.341,3.342,3.342,3.342,3.341,3.341,3.341,3.341,3.341,3.341,3.345,25,27,0,0,0,0,0,0,0,0,1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
5:33:47 pm,199,53.4,0,100,ON,ON,16,2,15,3.345,16,3.34,3,27,2,25,1,3.341,3.341,3.34,3.341,3.342,3.341,3.342,3.342,3.342,3.341,3.341,3.341,3.341,3.341,3.341,3.345,25,27,0,0,0,0,0,0,0,0,1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
5:33:48 pm,201,53.4,0,100,ON,ON,16,2,15,3.345,16,3.34,3,27,2,25,1,3.341,3.341,3.34,3.341,3.342,3.341,3.341,3.342,3.342,3.341,3.341,3.341,3.341,3.341,3.341,3.345,25,27,0,0,0,0,0,0,0,0,1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
5:33:49 pm,202,53.4,0,100,ON,ON,16,2,15,3.345,16,3.34,3,27,2,25,1,3.341,3.341,3.34,3.341,3.342,3.341,3.341,3.342,3.342,3.341,3.341,3.341,3.341,3.341,3.341,3.345,25,27,0,0,0,0,0,0,0,0,1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
5:33:55 pm,2,53.4,0,100,ON,ON,16,2,15,3.345,16,3.34,3,27,2,25,1,3.341,3.341,3.34,3.343,3.343,3.341,3.343,3.343,3.343,3.341,3.341,3.343,3.341,3.343,3.341,3.345,25,27,0,0,0,0,0,0,0,0,1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
5:33:56 pm,3,53.4,0,100,ON,ON,16,2,15,3.345,16,3.34,1,27,2,25,1,3.34,3.343,3.34,3.341,3.343,3.341,3.343,3.343,3.343,3.341,3.341,3.343,3.341,3.341,3.341,3.345,25,27,0,0,0,0,0,0,0,0,1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
5:33:58 pm,4,53.4,0,100,ON,ON,16,2,15,3.345,16,3.34,1,27,2,25,1,3.34,3.341,3.34,3.341,3.343,3.341,3.343,3.343,3.343,3.341,3.341,3.341,3.341,3.343,3.341,3.345,25,27,0,0,0,0,0,0,0,0,1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
5:33:59 pm,5,53.4,0,100,ON,ON,16,2,15,3.345,16,3.34,1,27,2,25,1,3.34,3.341,3.34,3.341,3.343,3.341,3.343,3.343,3.343,3.341,3.341,3.343,3.341,3.341,3.341,3.345,25,27,0,0,0,0,0,0,0,0,1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
5:34:00 pm,6,53.4,0,100,ON,ON,16,2,15,3.345,16,3.34,1,27,2,25,1,3.34,3.341,3.34,3.341,3.343,3.341,3.343,3.343,3.343,3.341,3.341,3.341,3.341,3.343,3.341,3.345,25,27,0,0,0,0,0,0,0,0,1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
5:34:01 pm,7,53.4,0,100,ON,ON,16,2,15,3.345,16,3.34,1,27,2,25,1,3.34,3.341,3.34,3.341,3.343,3.341,3.343,3.343,3.343,3.341,3.341,3.341,3.341,3.341,3.341,3.345,25,27,0,0,0,0,0,0,0,0,1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
5:34:02 pm,8,53.4,0,100,ON,ON,16,2,15,3.345,16,3.34,1,27,2,25,1,3.34,3.341,3.34,3.341,3.343,3.341,3.343,3.343,3.343,3.341,3.341,3.341,3.341,3.341,3.341,3.345,25,27,0,0,0,0,0,0,0,0,1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
5:34:03 pm,9,53.4,0,100,ON,ON,16,2,15,3.345,16,3.34,1,27,2,25,1,3.34,3.341,3.34,3.341,3.343,3.341,3.343,3.343,3.343,3.341,3.341,3.341,3.341,3.341,3.341,3.345,25,27,0,0,0,0,0,0,0,0,1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
5:34:04 pm,10,53.4,0,100,ON,ON,16,2,15,3.345,16,3.34,1,27,2,25,1,3.34,3.341,3.34,3.341,3.343,3.341,3.343,3.343,3.343,3.341,3.341,3.341,3.341,3.341,3.341,3.345,25,27,0,0,0,0,0,0,0,0,1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
5:34:05 pm,11,53.4,0,100,ON,ON,16,2,15,3.345,16,3.34,1,27,2,25,1,3.34,3.341,3.34,3.341,3.343,3.341,3.343,3.343,3.343,3.341,3.341,3.341,3.341,3.341,3.341,3.345,25,27,0,0,0,0,0,0,0,0,1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
5:34:06 pm,12,53.4,0,100,ON,ON,16,2,15,3.345,16,3.34,1,27,2,25,1,3.34,3.341,3.34,3.341,3.343,3.341,3.343,3.343,3.343,3.341,3.341,3.341,3.341,3.341,3.341,3.345,25,27,0,0,0,0,0,0,0,0,1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
5:34:07 pm,13,53.4,0,100,ON,ON,16,2,15,3.345,16,3.34,1,27,2,25,1,3.34,3.341,3.34,3.341,3.343,3.341,3.343,3.343,3.343,3.341,3.341,3.341,3.341,3.341,3.341,3.345,25,27,0,0,0,0,0,0,0,0,1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
5:34:08 pm,15,53.4,0,100,ON,ON,16,2,15,3.345,16,3.34,1,27,2,25,1,3.34,3.341,3.34,3.341,3.343,3.341,3.343,3.343,3.343,3.341,3.341,3.341,3.341,3.341,3.341,3.345,25,27,0,0,0,0,0,0,0,0,1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
5:34:09 pm,16,53.4,0,100,ON,ON,16,2,15,3.345,16,3.34,1,27,2,25,1,3.34,3.341,3.34,3.341,3.343,3.341,3.343,3.343,3.343,3.341,3.341,3.341,3.341,3.341,3.341,3.345,25,27,0,0,0,0,0,0,0,0,1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
5:34:10 pm,17,53.4,0,100,ON,ON,16,2,15,3.345,16,3.34,1,27,2,25,1,3.34,3.341,3.34,3.341,3.343,3.341,3.341,3.343,3.343,3.341,3.341,3.341,3.341,3.341,3.341,3.345,25,27,0,0,0,0,0,0,0,0,1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
5:34:12 pm,18,53.4,0,100,ON,ON,16,2,15,3.345,16,3.34,1,27,2,25,1,3.34,3.341,3.34,3.341,3.343,3.341,3.343,3.343,3.343,3.341,3.341,3.341,3.341,3.341,3.341,3.345,25,27,0,0,0,0,0,0,0,0,1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
5:34:13 pm,19,53.7,4.8,100,ON,ON,16,2,15,3.36,16,3.356,1,27,2,25,1,3.34,3.341,3.34,3.341,3.343,3.341,3.343,3.343,3.343,3.341,3.341,3.341,3.341,3.341,3.341,3.345,25,27,0,0,0,0,0,0,0,0,1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
5:34:14 pm,20,53.7,4.8,100,ON,ON,16,2,15,3.363,9,3.361,1,27,2,25,1,3.359,3.36,3.359,3.359,3.361,3.359,3.36,3.36,3.361,3.359,3.36,3.36,3.36,3.361,3.359,3.362,25,27,0,0,0,0,0,0,0,0,1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
5:34:16 pm,22,53.8,4.8,100,ON,ON,16,2,15,3.363,9,3.361,1,27,2,25,1,3.361,3.362,3.362,3.362,3.363,3.362,3.362,3.363,3.365,3.361,3.362,3.363,3.362,3.363,3.362,3.363,25,27,0,0,0,0,0,0,0,0,1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
5:34:17 pm,24,53.9,4.8,100,ON,ON,16,2,15,3.372,9,3.368,1,27,2,25,1,3.367,3.368,3.368,3.368,3.37,3.367,3.37,3.368,3.371,3.367,3.368,3.368,3.367,3.37,3.368,3.367,25,27,0,0,0,0,0,0,0,0,1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
5:34:23 pm,29,54,4.8,100,ON,ON,16,2,15,3.381,5,3.374,16,27,2,25,1,3.378,3.379,3.379,3.378,3.381,3.378,3.381,3.381,3.382,3.378,3.378,3.379,3.378,3.381,3.378,3.376,25,27,0,0,0,0,0,0,0,0,1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
5:34:25 pm,32,54.1,4.8,100,ON,ON,16,2,15,3.387,9,3.378,16,27,2,25,1,3.381,3.382,3.382,3.382,3.384,3.382,3.383,3.383,3.385,3.381,3.382,3.383,3.382,3.383,3.382,3.377,25,27,0,0,0,0,0,0,0,0,1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
5:34:26 pm,33,54.1,4.8,100,ON,ON,16,2,15,3.388,9,3.379,16,27,2,25,1,3.383,3.384,3.383,3.383,3.385,3.383,3.385,3.385,3.387,3.383,3.383,3.384,3.383,3.384,3.383,3.378,25,27,0,0,0,0,0,0,0,0,1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
5:34:29 pm,36,54.1,4.8,100,ON,ON,16,2,15,3.393,9,3.383,16,27,2,25,1,3.389,3.39,3.39,3.389,3.392,3.389,3.392,3.392,3.393,3.389,3.389,3.39,3.389,3.392,3.389,3.383,25,27,0,0,0,0,0,0,0,0,1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
5:34:33 pm,39,54.2,4.8,100,ON,ON,16,2,15,3.393,9,3.383,16,27,2,25,1,3.389,3.39,3.39,3.389,3.392,3.389,3.392,3.392,3.393,3.389,3.389,3.39,3.389,3.392,3.389,3.383,25,27,0,0,0,0,0,0,0,0,1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
5:34:36 pm,42,54.3,4.8,100,ON,ON,16,2,15,3.393,9,3.383,16,27,2,25,1,3.399,3.4,3.4,3.4,3.403,3.399,3.401,3.401,3.404,3.399,3.399,3.401,3.4,3.401,3.399,3.387,25,27,0,0,0,0,0,0,0,0,1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
5:34:38 pm,44,54.4,4.8,100,ON,ON,16,2,15,3.405,9,3.392,16,27,2,25,1,3.399,3.4,3.4,3.4,3.403,3.399,3.401,3.401,3.404,3.399,3.399,3.401,3.4,3.401,3.399,3.387,25,27,0,0,0,0,0,0,0,0,1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
5:34:39 pm,46,54.4,4.8,100,ON,ON,16,2,15,3.409,9,3.394,16,27,2,25,1,3.399,3.4,3.4,3.4,3.403,3.399,3.401,3.401,3.404,3.399,3.399,3.401,3.4,3.401,3.399,3.387,25,27,0,0,0,0,0,0,0,0,1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
5:34:43 pm,49,54.5,4.7,100,ON,ON,16,2,15,3.409,9,3.394,16,27,2,25,1,3.41,3.41,3.411,3.41,3.412,3.409,3.411,3.411,3.414,3.41,3.41,3.412,3.406,3.407,3.405,3.395,25,27,0,0,0,0,0,0,0,0,1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
5:34:44 pm,50,54.5,4.8,100,ON,ON,16,2,15,3.415,9,3.4,16,27,2,25,1,3.41,3.41,3.411,3.41,3.412,3.409,3.411,3.411,3.414,3.41,3.41,3.412,3.411,3.412,3.409,3.399,25,27,0,0,0,0,0,0,0,0,1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
5:34:46 pm,52,54.6,4.8,100,ON,ON,16,2,15,3.415,9,3.4,16,27,2,25,1,3.415,3.414,3.416,3.415,3.417,3.414,3.416,3.416,3.418,3.415,3.414,3.417,3.416,3.417,3.414,3.403,25,27,0,0,0,0,0,0,0,0,1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
5:34:47 pm,53,54.6,4.8,100,ON,ON,16,2,15,3.42,9,3.404,16,27,2,25,1,3.416,3.416,3.417,3.417,3.418,3.415,3.417,3.417,3.42,3.416,3.416,3.418,3.418,3.42,3.415,3.404,25,27,0,0,0,0,0,0,0,0,1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
5:34:51 pm,57,54.7,4.7,100,ON,ON,16,2,15,3.426,9,3.41,16,27,2,25,1,3.422,3.421,3.423,3.422,3.423,3.42,3.417,3.417,3.42,3.421,3.421,3.423,3.425,3.425,3.42,3.409,25,27,0,0,0,0,0,0,0,0,1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
5:34:54 pm,60,54.8,4.8,100,ON,ON,16,2,15,3.431,14,3.414,16,27,2,25,1,3.427,3.426,3.429,3.427,3.428,3.425,3.427,3.428,3.429,3.427,3.426,3.431,3.426,3.426,3.421,3.41,25,27,0,0,0,0,0,0,0,0,1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
