Time,Bms_Life,SumVoltage,Current,SOC,ChgMOS,DisChgMOS,SerialNum,TempNum,RemainCap,MaxV,MaxV_No,MinV,MinV_No,MaxT,MaxT_No,MinT,MinT_No,CellV_1,CellV_2,CellV_3,CellV_4,CellV_5,CellV_6,CellV_7,CellV_8,CellV_9,CellV_10,CellV_11,CellV_12,CellV_13,CellV_14,CellV_15,CellV_16,Temp_1,Temp_2,ErrCode1,ErrCode2,ErrCode3,ErrCode4,ErrCode5,ErrCode6,ErrCode7,ErrCode8,CycleTime,DI1,DI2,DI3,DI4,DO1,DO2,DO3,DO4,BoardNum,SOH,BalanceWord
7:32:20 pm,76,53.1,0,73,ON,ON,16,2,10.95,3.33,2,3.292,7,26,1,25,2,3.33,3.33,3.33,3.33,3.33,3.33,3.292,3.33,3.292,3.33,3.33,3.33,3.33,3.33,3.329,3.292,26,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
7:32:21 pm,77,53.1,0,73,ON,ON,16,2,10.95,3.33,2,3.292,7,26,1,25,2,3.33,3.33,3.33,3.33,3.33,3.33,3.292,3.33,3.292,3.33,3.33,3.33,3.33,3.33,3.33,3.292,26,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
7:32:22 pm,78,53.1,0,73,ON,ON,16,2,10.95,3.33,2,3.292,7,26,1,25,2,3.33,3.33,3.33,3.33,3.33,3.33,3.292,3.33,3.292,3.33,3.33,3.33,3.33,3.33,3.329,3.292,26,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
7:32:23 pm,80,53.1,0,73,ON,ON,16,2,10.95,3.33,1,3.292,7,26,1,25,2,3.33,3.33,3.33,3.33,3.33,3.33,3.292,3.33,3.292,3.33,3.33,3.33,3.33,3.33,3.329,3.292,26,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
7:32:25 pm,81,53.1,0,73,ON,ON,16,2,10.95,3.33,1,3.292,7,26,1,25,2,3.329,3.33,3.33,3.33,3.33,3.33,3.292,3.33,3.292,3.33,3.33,3.33,3.33,3.33,3.329,3.292,26,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
7:32:26 pm,82,53.1,0,73,ON,ON,16,2,10.95,3.33,1,3.292,7,26,1,25,2,3.33,3.33,3.33,3.33,3.33,3.33,3.292,3.33,3.292,3.33,3.33,3.33,3.33,3.33,3.33,3.292,26,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
7:32:27 pm,83,53.1,0,73,ON,ON,16,2,10.95,3.33,2,3.292,7,26,1,25,2,3.33,3.33,3.33,3.33,3.33,3.33,3.292,3.33,3.292,3.33,3.33,3.33,3.329,3.33,3.329,3.292,26,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
7:32:28 pm,84,53.1,0,73,ON,ON,16,2,10.95,3.33,2,3.292,7,26,1,25,2,3.33,3.33,3.33,3.33,3.33,3.33,3.292,3.33,3.292,3.33,3.33,3.33,3.328,3.33,3.33,3.292,25,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
7:32:29 pm,85,53.1,0,73,ON,ON,16,2,10.95,3.33,1,3.292,7,26,1,25,2,3.329,3.33,3.33,3.33,3.33,3.33,3.292,3.33,3.292,3.33,3.33,3.33,3.33,3.33,3.329,3.292,27,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
7:32:30 pm,86,53.1,0,73,ON,ON,16,2,10.95,3.33,2,3.292,7,26,1,25,2,3.329,3.33,3.33,3.33,3.33,3.33,3.292,3.33,3.292,3.33,3.33,3.33,3.33,3.33,3.33,3.292,26,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
