Time,Bms_Life,SumVoltage,Current,SOC,ChgMOS,DisChgMOS,SerialNum,TempNum,RemainCap,MaxV,MaxV_No,MinV,MinV_No,MaxT,MaxT_No,MinT,MinT_No,CellV_1,CellV_2,CellV_3,CellV_4,CellV_5,CellV_6,CellV_7,CellV_8,CellV_9,CellV_10,CellV_11,CellV_12,CellV_13,CellV_14,CellV_15,CellV_16,Temp_1,Temp_2,ErrCode1,ErrCode2,ErrCode3,ErrCode4,ErrCode5,ErrCode6,ErrCode7,ErrCode8,CycleTime,DI1,DI2,DI3,DI4,DO1,DO2,DO3,DO4,BoardNum,SOH,BalanceWord
6:53:03 pm,204,52.8,0,76,ON,ON,16,2,11.4,3.302,7,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.301,3.301,3.301,3.301,3.301,3.301,3.301,3.301,3.301,3.301,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:53:04 pm,205,52.8,0,76,ON,ON,16,2,11.4,3.303,12,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.301,3.301,3.301,3.301,3.301,3.301,3.301,3.301,3.302,3.301,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:53:05 pm,206,52.8,0,76,ON,ON,16,2,11.4,3.303,10,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.302,3.301,3.302,3.302,3.302,3.302,3.303,3.302,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:53:06 pm,208,52.8,0,76,ON,ON,16,2,11.4,3.302,5,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.302,3.301,3.302,3.302,3.302,3.302,3.303,3.302,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:53:08 pm,209,52.8,0,76,ON,ON,16,2,11.4,3.302,5,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.301,3.301,3.301,3.302,3.302,3.302,3.301,3.301,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:53:09 pm,210,52.8,0,76,ON,ON,16,2,11.4,3.302,5,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.301,3.301,3.301,3.301,3.301,3.301,3.301,3.301,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:53:10 pm,211,52.8,0,76,ON,ON,16,2,11.4,3.302,5,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.301,3.301,3.301,3.302,3.302,3.301,3.302,3.302,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:53:11 pm,213,52.8,0,76,ON,ON,16,2,11.4,3.302,5,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.301,3.301,3.301,3.302,3.302,3.301,3.302,3.302,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:53:12 pm,214,52.8,0,76,ON,ON,16,2,11.4,3.303,13,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.301,3.301,3.301,3.302,3.301,3.301,3.302,3.302,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:53:14 pm,215,52.8,0,76,ON,ON,16,2,11.4,3.302,5,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.302,3.301,3.301,3.301,3.302,3.301,3.302,3.302,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:53:15 pm,216,52.8,0,76,ON,ON,16,2,11.4,3.302,5,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.301,3.301,3.301,3.301,3.301,3.302,3.302,3.301,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:53:16 pm,217,52.8,0,76,ON,ON,16,2,11.4,3.302,5,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.302,3.301,3.302,3.302,3.301,3.301,3.301,3.302,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:53:17 pm,218,52.8,0,76,ON,ON,16,2,11.4,3.302,5,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.301,3.301,3.301,3.301,3.301,3.301,3.301,3.302,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:53:18 pm,219,52.8,0,76,ON,ON,16,2,11.4,3.302,5,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.301,3.301,3.301,3.301,3.301,3.301,3.302,3.301,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:53:20 pm,222,52.8,0,76,ON,ON,16,2,11.4,3.302,5,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.301,3.301,3.301,3.301,3.301,3.301,3.302,3.301,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:53:21 pm,223,52.8,0,76,ON,ON,16,2,11.4,3.302,5,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.301,3.301,3.301,3.301,3.301,3.302,3.301,3.302,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:53:24 pm,224,52.8,0,76,ON,ON,16,2,11.4,3.302,5,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.302,3.301,3.301,3.301,3.301,3.301,3.301,3.302,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:53:25 pm,225,52.8,0,76,ON,ON,16,2,11.4,3.302,3,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.301,3.301,3.301,3.302,3.302,3.301,3.302,3.301,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:53:26 pm,226,52.8,0,76,ON,ON,16,2,11.4,3.302,5,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.301,3.301,3.301,3.302,3.301,3.301,3.301,3.302,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:53:27 pm,227,52.8,0,76,ON,ON,16,2,11.4,3.302,5,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.301,3.301,3.301,3.301,3.302,3.301,3.301,3.302,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:53:28 pm,229,52.8,0,76,ON,ON,16,2,11.4,3.302,5,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.302,3.301,3.301,3.301,3.302,3.301,3.302,3.301,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:53:29 pm,230,52.8,0,76,ON,ON,16,2,11.4,3.302,5,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.301,3.301,3.301,3.301,3.301,3.301,3.301,3.301,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:53:30 pm,231,52.8,0,76,ON,ON,16,2,11.4,3.302,5,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.301,3.301,3.301,3.301,3.301,3.301,3.301,3.301,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:53:32 pm,232,52.8,0,76,ON,ON,16,2,11.4,3.302,5,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.301,3.301,3.301,3.301,3.301,3.302,3.301,3.301,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:53:33 pm,233,52.8,0,76,ON,ON,16,2,11.4,3.302,5,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.302,3.301,3.301,3.301,3.301,3.301,3.302,3.301,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:53:34 pm,234,52.8,0,76,ON,ON,16,2,11.4,3.302,5,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.301,3.301,3.301,3.301,3.301,3.301,3.302,3.302,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:53:35 pm,235,52.8,0,76,ON,ON,16,2,11.4,3.302,5,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.301,3.301,3.301,3.301,3.302,3.301,3.302,3.302,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:53:36 pm,237,52.8,0,76,ON,ON,16,2,11.4,3.302,5,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.301,3.301,3.301,3.301,3.302,3.301,3.302,3.302,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:53:37 pm,238,52.8,0,76,ON,ON,16,2,11.4,3.302,5,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.302,3.301,3.301,3.302,3.301,3.301,3.301,3.302,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:53:38 pm,239,52.8,0,76,ON,ON,16,2,11.4,3.302,5,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.302,3.301,3.301,3.302,3.301,3.301,3.301,3.302,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:53:39 pm,240,52.8,0,76,ON,ON,16,2,11.4,3.302,5,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.301,3.301,3.301,3.301,3.301,3.301,3.302,3.302,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:53:40 pm,241,52.8,0,76,ON,ON,16,2,11.4,3.302,5,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.301,3.301,3.301,3.301,3.301,3.302,3.302,3.301,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:53:41 pm,242,52.8,0,76,ON,ON,16,2,11.4,3.302,5,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.302,3.301,3.301,3.301,3.301,3.301,3.301,3.302,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:53:43 pm,243,52.8,0,76,ON,ON,16,2,11.4,3.302,5,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.301,3.301,3.301,3.301,3.301,3.301,3.301,3.302,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:53:44 pm,244,52.8,0,76,ON,ON,16,2,11.4,3.302,5,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.302,3.301,3.301,3.301,3.301,3.302,3.302,3.302,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:53:45 pm,246,52.8,0,76,ON,ON,16,2,11.4,3.302,5,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.301,3.301,3.301,3.301,3.301,3.301,3.301,3.302,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:53:46 pm,247,52.8,0,76,ON,ON,16,2,11.4,3.302,5,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.301,3.301,3.301,3.301,3.301,3.301,3.301,3.302,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:53:47 pm,248,52.8,0,76,ON,ON,16,2,11.4,3.303,14,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.301,3.301,3.301,3.302,3.302,3.301,3.301,3.302,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:53:48 pm,249,52.8,0,76,ON,ON,16,2,11.4,3.302,5,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.301,3.301,3.301,3.302,3.302,3.301,3.301,3.302,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:53:49 pm,250,52.8,0,76,ON,ON,16,2,11.4,3.302,5,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.301,3.301,3.301,3.301,3.301,3.301,3.302,3.301,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:53:50 pm,251,52.8,0,76,ON,ON,16,2,11.4,3.302,5,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.302,3.301,3.301,3.302,3.301,3.301,3.302,3.302,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:53:52 pm,253,52.8,0,76,ON,ON,16,2,11.4,3.302,5,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.302,3.301,3.301,3.302,3.301,3.301,3.302,3.302,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:53:54 pm,254,52.8,0,76,ON,ON,16,2,11.4,3.302,5,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.301,3.301,3.301,3.301,3.301,3.301,3.302,3.301,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:53:55 pm,255,52.8,0,76,ON,ON,16,2,11.4,3.302,5,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.301,3.301,3.302,3.301,3.301,3.301,3.301,3.302,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:53:57 pm,1,52.8,0,76,ON,ON,16,2,11.4,3.302,5,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.301,3.301,3.301,3.301,3.301,3.302,3.301,3.302,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:53:58 pm,3,52.8,0,76,ON,ON,16,2,11.4,3.302,5,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.301,3.301,3.301,3.301,3.302,3.301,3.302,3.302,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:53:59 pm,4,52.8,0,76,ON,ON,16,2,11.4,3.302,5,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.301,3.301,3.301,3.301,3.301,3.301,3.301,3.301,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:54:00 pm,5,52.8,0,76,ON,ON,16,2,11.4,3.302,5,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.302,3.301,3.301,3.301,3.302,3.301,3.302,3.302,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:54:01 pm,6,52.8,0,76,ON,ON,16,2,11.4,3.302,5,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.302,3.301,3.301,3.301,3.302,3.301,3.302,3.302,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:54:02 pm,7,52.8,0,76,ON,ON,16,2,11.4,3.303,13,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.301,3.301,3.301,3.301,3.301,3.301,3.302,3.302,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:54:03 pm,8,52.8,0,76,ON,ON,16,2,11.4,3.302,5,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.301,3.301,3.301,3.302,3.301,3.301,3.302,3.302,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:54:05 pm,10,52.8,0,76,ON,ON,16,2,11.4,3.302,5,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.301,3.301,3.301,3.301,3.301,3.302,3.301,3.301,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:54:06 pm,11,52.8,0,76,ON,ON,16,2,11.4,3.302,5,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.301,3.301,3.301,3.301,3.302,3.301,3.302,3.302,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:54:07 pm,12,52.8,0,76,ON,ON,16,2,11.4,3.302,5,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.302,3.301,3.301,3.301,3.301,3.301,3.301,3.302,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:54:08 pm,13,52.8,0,76,ON,ON,16,2,11.4,3.302,5,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.301,3.301,3.301,3.301,3.301,3.301,3.302,3.301,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:54:09 pm,14,52.8,0,76,ON,ON,16,2,11.4,3.302,5,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.301,3.301,3.301,3.301,3.301,3.301,3.302,3.301,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:54:10 pm,15,52.8,0,76,ON,ON,16,2,11.4,3.302,5,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.302,3.301,3.301,3.301,3.302,3.301,3.302,3.301,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:54:12 pm,17,52.8,0,76,ON,ON,16,2,11.4,3.302,5,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.302,3.301,3.301,3.302,3.301,3.302,3.302,3.302,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:54:13 pm,18,52.8,0,76,ON,ON,16,2,11.4,3.303,10,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.302,3.301,3.301,3.301,3.302,3.301,3.302,3.302,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:54:14 pm,19,52.8,0,76,ON,ON,16,2,11.4,3.302,5,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.302,3.301,3.301,3.301,3.301,3.301,3.301,3.302,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:54:15 pm,20,52.8,0,76,ON,ON,16,2,11.4,3.302,5,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.302,3.301,3.301,3.301,3.302,3.301,3.302,3.302,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:54:16 pm,21,52.8,0,76,ON,ON,16,2,11.4,3.302,4,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.302,3.301,3.301,3.301,3.302,3.301,3.302,3.302,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
6:54:17 pm,22,52.8,0,76,ON,ON,16,2,11.4,3.302,5,3.301,1,25,2,24,1,3.301,3.301,3.301,3.301,3.302,3.301,3.301,3.301,3.301,3.301,3.301,3.301,3.302,3.302,3.302,3.302,24,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
